user_id,age,gender,device_type,time_on_site,pages_viewed,previous_purchases,ad_clicked,returning_user,avg_session_time,bounce_rate,purchase,Is_Buyer,discount_seen,Customer_Behvaiour_By_Discount,cart_items,Customer_Behaviour_By_Cart_Item
269,35,Female,Mobile,24.14,13,3,0,1,12.7,67.39,1,Yes,1,Right_Discount,4,Interested
270,35,Female,Mobile,17.57,11,4,1,1,14.62,63.25,1,Yes,0,Others,7,Interested
271,19,Male,Mobile,29.6,9,14,0,0,36.35,65.17,1,Yes,1,Right_Discount,3,Interested
272,52,Male,Mobile,18.09,16,11,0,0,26.58,24.51,1,Yes,0,Others,1,Interested
273,33,Female,Tablet,2.61,5,0,1,1,1.65,49.23,0,No,1,Low_Discount,8,Not Interested
274,58,Female,Mobile,2.47,12,1,1,1,2.11,32.6,1,Yes,1,Right_Discount,5,Interested
275,53,Male,Mobile,26.61,3,11,1,0,18.13,0,1,Yes,0,Others,2,Interested
276,50,Male,Mobile,25.4,16,3,0,1,32.03,58.88,1,Yes,0,Others,0,Technical Error
277,21,Female,Desktop,11.03,19,1,0,1,15.66,71.73,1,Yes,1,Right_Discount,4,Interested
278,50,Female,Mobile,18.92,17,13,0,0,11.62,0,1,Yes,0,Others,5,Interested
279,31,Male,Desktop,15.2,11,13,1,0,21.33,48.37,0,No,0,Others,8,Not Interested
280,38,Male,Desktop,29.05,19,12,0,0,22.41,80.49,1,Yes,0,Others,4,Interested
281,37,Female,Mobile,28.55,18,0,0,1,20.64,61.54,1,Yes,1,Right_Discount,8,Interested
282,25,Male,Mobile,29.53,9,9,0,0,16.44,0,1,Yes,0,Others,0,Technical Error
283,24,Male,Tablet,26.13,13,0,0,0,15.17,29.07,1,Yes,1,Right_Discount,9,Interested
284,0,Female,Desktop,27.38,6,5,1,1,15.59,82.7,1,Yes,0,Others,3,Interested
285,34,Female,Desktop,7.3,3,1,1,1,6.91,94.12,0,No,0,Others,0,Not Interested
286,50,Female,Mobile,25.1,12,2,1,0,29.08,54.8,0,No,1,Low_Discount,1,Not Interested
287,29,Male,Mobile,21.56,9,4,0,0,14.76,38.55,1,Yes,1,Right_Discount,1,Interested
288,39,Female,Mobile,28.92,9,2,0,0,20.75,62.5,1,Yes,0,Others,9,Interested
289,39,Male,Mobile,17.57,15,5,1,1,11.82,48.35,1,Yes,1,Right_Discount,0,Technical Error
290,47,Female,Mobile,3.47,1,6,1,1,4.53,84.17,1,Yes,1,Right_Discount,0,Technical Error
291,55,Female,Desktop,18.32,18,9,0,0,11.67,83.3,1,Yes,0,Others,9,Interested
292,55,Male,Mobile,20.91,15,5,0,0,11.99,45.62,1,Yes,0,Others,2,Interested
293,25,Male,Desktop,7.39,8,1,0,1,3.97,80.46,1,Yes,1,Right_Discount,5,Interested
294,44,Female,Desktop,12.43,11,8,1,1,6.71,19.3,1,Yes,0,Others,0,Technical Error
295,44,Female,Mobile,18.36,17,1,0,0,19.22,37.39,1,Yes,1,Right_Discount,0,Technical Error
296,51,Male,Desktop,11.85,14,5,0,1,7.04,7.96,1,Yes,1,Right_Discount,2,Interested
0,38,Female,Mobile,11.87,19,8,1,1,8.58,80.78,0,No,1,Low_Discount,8,Not Interested
298,47,Male,Desktop,4.86,5,8,0,0,6.48,97.52,1,Yes,0,Others,1,Interested
299,50,Male,Mobile,28.28,2,1,0,1,41.52,57.68,1,Yes,1,Right_Discount,5,Interested
300,45,Female,Mobile,22.76,15,8,1,1,30.97,76.65,1,Yes,0,Others,2,Interested
301,50,Male,Desktop,1.04,19,7,0,1,1.52,40.16,1,Yes,1,Right_Discount,5,Interested
302,22,Male,Mobile,23.2,16,13,0,1,27.15,56.16,1,Yes,1,Right_Discount,6,Interested
303,36,Male,Tablet,22.45,13,6,0,0,33.39,34.74,1,Yes,1,Right_Discount,6,Interested
304,21,Female,Mobile,1.28,0,12,1,1,1.28,69.68,1,Yes,0,Others,1,Interested
305,52,Male,Mobile,11.72,0,10,1,1,15.17,24.62,1,Yes,0,Others,2,Interested
306,34,Female,Mobile,18.6,19,7,0,0,27.37,15.32,1,Yes,1,Right_Discount,3,Interested
307,45,Female,Mobile,14.13,7,9,0,1,17.09,89.86,1,Yes,1,Right_Discount,7,Interested
308,47,Female,Mobile,23.56,12,7,0,0,34.32,86.43,1,Yes,0,Others,4,Interested
309,46,Male,Desktop,13.34,13,0,1,1,10.05,83.5,1,Yes,1,Right_Discount,0,Technical Error
310,23,Male,Desktop,5.46,13,8,0,1,4.37,82.15,1,Yes,0,Others,8,Interested
311,52,Female,Desktop,29.32,14,5,1,1,26.31,72.95,1,Yes,1,Right_Discount,0,Technical Error
312,58,Female,Tablet,8.02,15,0,0,0,7.74,87.48,1,Yes,1,Right_Discount,1,Interested
313,54,Male,Mobile,21.81,2,0,1,1,30.48,21.02,1,Yes,0,Others,6,Interested
314,41,Female,Desktop,5.15,6,12,1,0,7.15,87.04,1,Yes,0,Others,2,Interested
315,46,Female,Mobile,10.54,9,6,0,0,12.2,91.78,1,Yes,0,Others,5,Interested
316,48,Male,Desktop,13.82,15,9,1,1,10.12,71.6,1,Yes,1,Right_Discount,7,Interested
317,52,Female,Mobile,6.57,16,1,0,1,4.86,59.94,1,Yes,1,Right_Discount,4,Interested
318,50,Unknown,Tablet,14.05,2,5,1,0,15.9,23.61,1,Yes,0,Others,0,Technical Error
319,38,Male,Desktop,5.56,3,12,0,0,5.58,86.62,1,Yes,1,Right_Discount,9,Interested
320,49,Female,Tablet,17.21,8,4,1,0,13.05,57.68,1,Yes,1,Right_Discount,2,Interested
321,40,Male,Desktop,20.25,8,4,1,0,13.53,61.07,1,Yes,1,Right_Discount,1,Interested
322,50,Male,Tablet,2.81,7,9,1,0,3.44,60.66,1,Yes,0,Others,5,Interested
323,20,Male,Desktop,26.26,11,14,1,0,34.49,86.68,1,Yes,0,Others,4,Interested
324,35,Female,Mobile,6.37,13,11,0,0,4.85,13.7,1,Yes,1,Right_Discount,6,Interested
325,42,Female,Mobile,7.54,0,5,1,0,6.97,6.17,1,Yes,1,Right_Discount,1,Interested
326,59,Female,Mobile,20.18,9,13,1,0,24.49,22.4,1,Yes,1,Right_Discount,5,Interested
327,48,Male,Mobile,14.59,16,10,1,1,14.14,49.18,1,Yes,0,Others,4,Interested
328,20,Male,Mobile,15.48,5,7,1,0,22.62,46.94,1,Yes,0,Others,5,Interested
329,57,Female,Mobile,4.72,14,4,1,0,2.97,51.2,1,Yes,0,Others,4,Interested
330,41,Female,Mobile,24.37,1,7,0,0,33.01,11.43,1,Yes,0,Others,6,Interested
331,49,Male,Tablet,18.89,19,4,0,0,15.23,79.29,1,Yes,0,Others,4,Interested
332,39,Female,Tablet,0,17,9,0,1,5.85,30.21,1,Yes,1,Right_Discount,6,Interested
333,40,Female,Mobile,11.85,14,14,1,0,8.93,91.32,1,Yes,1,Right_Discount,0,Technical Error
334,19,Female,Mobile,24.5,13,5,0,1,35.93,84,1,Yes,0,Others,8,Interested
335,44,Female,Mobile,17.48,8,7,0,1,9.62,6.35,1,Yes,0,Others,5,Interested
336,59,Female,Mobile,4.15,3,1,1,1,4.21,5.36,1,Yes,0,Others,8,Interested
337,19,Male,Desktop,11.81,1,6,0,1,16.66,62.9,1,Yes,0,Others,0,Technical Error
338,43,Female,Mobile,8.04,19,2,1,0,7.8,7.73,1,Yes,1,Right_Discount,1,Interested
339,34,Female,Mobile,16.01,15,8,0,1,21.46,57.18,1,Yes,1,Right_Discount,6,Interested
340,57,Male,Desktop,25.46,8,9,0,0,36.91,7.92,1,Yes,1,Right_Discount,3,Interested
341,50,Male,Desktop,13.65,9,6,0,0,7.75,47.93,1,Yes,1,Right_Discount,0,Technical Error
342,26,Male,Mobile,13.57,13,14,0,0,13.42,41.91,1,Yes,0,Others,0,Technical Error
343,56,Male,Desktop,27.26,12,2,1,1,32.34,59.09,1,Yes,0,Others,4,Interested
344,46,Female,Mobile,17.71,9,14,0,1,23.59,35.62,1,Yes,0,Others,0,Technical Error
345,59,Female,Mobile,17.42,11,7,1,0,11.55,14,1,Yes,1,Right_Discount,5,Interested
346,43,Female,Mobile,8.6,5,9,1,1,9.17,84.21,1,Yes,1,Right_Discount,6,Interested
347,52,Female,Mobile,18.62,19,1,0,1,12.34,29.93,1,Yes,1,Right_Discount,2,Interested
348,42,Male,Mobile,0,18,9,1,1,22.22,6.75,1,Yes,1,Right_Discount,5,Interested
349,0,Male,Mobile,12.51,11,11,1,0,9.82,50.06,1,Yes,1,Right_Discount,1,Interested
350,30,Female,Desktop,29.73,11,7,1,1,22.86,87.77,1,Yes,0,Others,9,Interested
351,24,Female,Desktop,26.57,6,6,1,0,33.74,28.07,1,Yes,1,Right_Discount,3,Interested
352,53,Female,Unknown,22.74,1,11,0,1,30.52,45.08,1,Yes,1,Right_Discount,9,Interested
353,37,Female,Mobile,16.58,9,4,1,1,13.98,40.26,1,Yes,1,Right_Discount,8,Interested
354,18,Male,Desktop,14.4,7,3,1,1,14.42,4.84,1,Yes,0,Others,6,Interested
355,25,Female,Mobile,6.36,6,10,0,0,7.59,86.83,1,Yes,1,Right_Discount,1,Interested
356,33,Male,Tablet,9.87,10,9,1,1,12.29,75.89,1,Yes,1,Right_Discount,0,Technical Error
357,31,Male,Desktop,23.44,5,11,1,0,29.77,0,1,Yes,0,Others,3,Interested
358,29,Male,Mobile,14.16,1,13,1,0,12.61,13.22,1,Yes,0,Others,7,Interested
359,40,Male,Mobile,26.59,15,9,1,1,27.56,1.06,1,Yes,0,Others,7,Interested
360,32,Female,Mobile,5.29,5,0,0,1,3.22,98.57,0,No,1,Low_Discount,0,Not Interested
361,45,Female,Mobile,15.74,6,12,0,0,22.8,41.62,1,Yes,1,Right_Discount,7,Interested
362,51,Female,Mobile,19.76,5,3,0,0,23.74,93.04,1,Yes,1,Right_Discount,9,Interested
363,19,Female,Desktop,15.99,17,5,1,1,14,42.01,1,Yes,1,Right_Discount,6,Interested
364,49,Unknown,Mobile,26.79,18,14,0,1,23.83,10.38,1,Yes,0,Others,0,Technical Error
365,40,Male,Mobile,0,4,5,0,1,17.54,34.33,1,Yes,0,Others,2,Interested
366,39,Male,Mobile,4.36,2,1,1,0,4.17,41.82,1,Yes,0,Others,4,Interested
0,42,Female,Mobile,4.77,8,8,1,1,5.6,17.66,1,Yes,0,Others,2,Interested
368,39,Male,Mobile,4.78,5,12,1,1,6.94,5.35,1,Yes,1,Right_Discount,2,Interested
369,39,Male,Mobile,20.75,4,12,1,0,23.81,31.65,1,Yes,0,Others,0,Technical Error
370,59,Male,Mobile,11.81,14,0,1,0,13.59,53.93,1,Yes,1,Right_Discount,7,Interested
371,23,Male,Desktop,22.27,4,3,0,1,28.65,25.53,1,Yes,1,Right_Discount,8,Interested
372,32,Female,Mobile,12.76,8,3,1,0,12.89,95.87,1,Yes,0,Others,4,Interested
373,54,Male,Desktop,19.2,3,1,1,0,10.22,48.14,1,Yes,0,Others,0,Technical Error
374,50,Male,Mobile,23.33,14,7,1,1,32.43,13.03,1,Yes,1,Right_Discount,0,Technical Error
375,25,Female,Mobile,16.9,18,10,0,1,15.25,41.35,1,Yes,1,Right_Discount,8,Interested
376,22,Female,Mobile,16.65,12,1,1,0,24.72,70.77,1,Yes,0,Others,0,Technical Error
377,56,Female,Desktop,3.56,15,1,0,0,3.23,48.71,1,Yes,1,Right_Discount,8,Interested
378,21,Male,Mobile,12.91,9,14,0,1,15.08,33.12,1,Yes,1,Right_Discount,2,Interested
379,23,Unknown,Mobile,16.83,2,1,1,1,16.15,10.63,1,Yes,1,Right_Discount,2,Interested
380,49,Male,Mobile,14.4,1,14,0,0,10.55,45.96,1,Yes,0,Others,3,Interested
381,47,Male,Mobile,27.12,15,0,1,0,38.8,9.74,1,Yes,1,Right_Discount,4,Interested
382,52,Female,Mobile,27.29,15,12,0,1,30.76,37.09,1,Yes,1,Right_Discount,5,Interested
383,57,Male,Desktop,24.84,8,4,1,1,23.61,11.62,1,Yes,1,Right_Discount,5,Interested
384,33,Male,Mobile,0,3,10,1,0,7.65,67.62,1,Yes,0,Others,9,Interested
385,30,Female,Desktop,21.8,2,3,1,0,32.68,0,1,Yes,0,Others,8,Interested
386,59,Female,Mobile,12.46,4,1,0,1,17.38,24.35,1,Yes,0,Others,0,Technical Error
387,47,Female,Desktop,7.75,18,0,0,1,7.15,7.47,1,Yes,1,Right_Discount,8,Interested
388,36,Male,Desktop,0,12,0,0,1,7.35,34.7,1,Yes,1,Right_Discount,3,Interested
389,34,Male,Mobile,3.06,18,1,0,1,1.62,56.05,1,Yes,0,Others,6,Interested
0,36,Male,Desktop,10.62,10,0,1,0,6.92,76.79,1,Yes,1,Right_Discount,5,Interested
391,45,Male,Desktop,14.36,8,8,0,0,14.85,40.29,1,Yes,1,Right_Discount,8,Interested
392,43,Male,Mobile,28.71,18,14,0,1,37.78,36.59,1,Yes,0,Others,1,Interested
393,54,Female,Mobile,10.09,17,1,0,1,8.71,90.83,1,Yes,0,Others,1,Interested
394,43,Female,Desktop,27.17,19,2,0,0,25.38,44.97,1,Yes,1,Right_Discount,6,Interested
395,40,Male,Mobile,7.64,6,8,0,1,7.44,44.72,1,Yes,0,Others,8,Interested
396,26,Male,Mobile,6.54,14,4,0,0,3.38,41,1,Yes,0,Others,4,Interested
397,0,Male,Desktop,16.05,5,13,0,0,10.87,36.32,1,Yes,1,Right_Discount,6,Interested
398,18,Male,Mobile,20.5,8,12,0,1,20.52,72.85,1,Yes,1,Right_Discount,7,Interested
399,18,Male,Desktop,2.29,8,7,0,0,1.78,28.18,1,Yes,0,Others,7,Interested
400,51,Female,Desktop,7.41,18,6,1,0,7.58,37.88,1,Yes,0,Others,3,Interested
401,49,Female,Tablet,14.21,9,14,1,0,8.64,28.23,1,Yes,1,Right_Discount,9,Interested
402,42,Female,Mobile,10.6,14,13,1,1,13.81,57.03,1,Yes,1,Right_Discount,6,Interested
403,57,Male,Mobile,21.67,14,5,0,1,27.82,96.04,0,No,1,Low_Discount,0,Not Interested
404,18,Male,Mobile,15.82,14,12,1,0,18.51,39.03,1,Yes,0,Others,3,Interested
405,33,Female,Mobile,5.65,17,1,1,0,5.83,96.82,1,Yes,0,Others,4,Interested
406,56,Female,Mobile,26.94,2,13,1,1,23.97,65.67,1,Yes,1,Right_Discount,0,Technical Error
407,22,Male,Mobile,9.49,14,12,1,0,11.22,79.54,1,Yes,1,Right_Discount,6,Interested
408,39,Female,Mobile,22.2,12,3,1,1,28.46,33.3,1,Yes,1,Right_Discount,5,Interested
409,46,Female,Mobile,23.62,16,8,1,0,30.91,22.44,1,Yes,1,Right_Discount,3,Interested
410,20,Male,Desktop,28.93,6,6,1,0,24.52,0,1,Yes,0,Others,2,Interested
411,29,Female,Desktop,15.46,18,2,0,1,10.73,99.08,1,Yes,0,Others,5,Interested
412,43,Female,Desktop,0,7,5,0,1,15.88,71.02,1,Yes,0,Others,9,Interested
413,33,Female,Tablet,10.71,2,0,0,0,5.44,68.16,0,No,1,Low_Discount,4,Not Interested
414,54,Male,Mobile,20.67,13,7,1,1,19.08,45.01,1,Yes,1,Right_Discount,2,Interested
415,39,Female,Tablet,14.44,8,7,0,1,11.17,87.95,1,Yes,1,Right_Discount,3,Interested
416,46,Female,Desktop,13.69,12,12,0,1,17.66,69.7,1,Yes,0,Others,1,Interested
417,31,Female,Mobile,25.81,1,7,1,0,30.32,67.49,1,Yes,1,Right_Discount,8,Interested
418,45,Male,Unknown,2.45,9,9,1,0,1.29,29.25,1,Yes,0,Others,0,Technical Error
419,22,Male,Mobile,26.58,8,14,1,1,17.13,95.77,1,Yes,0,Others,9,Interested
420,47,Female,Mobile,25.71,9,5,1,1,26.79,25.04,1,Yes,1,Right_Discount,2,Interested
421,22,Male,Mobile,15.68,0,10,0,0,17.53,52.37,1,Yes,1,Right_Discount,7,Interested
422,29,Female,Mobile,15.22,13,14,0,1,19.31,33.96,1,Yes,1,Right_Discount,7,Interested
423,33,Male,Desktop,11.49,14,9,1,0,16.87,18.08,1,Yes,1,Right_Discount,0,Technical Error
424,43,Male,Mobile,29.83,4,10,1,0,35.85,14.41,1,Yes,1,Right_Discount,4,Interested
425,43,Female,Mobile,4.22,17,2,1,0,4.41,29.29,1,Yes,0,Others,4,Interested
426,38,Female,Desktop,18.12,9,8,0,0,16.57,68.9,1,Yes,0,Others,2,Interested
427,56,Female,Mobile,20.77,15,13,1,0,25.72,97.48,1,Yes,1,Right_Discount,1,Interested
428,53,Male,Tablet,28.1,4,13,0,1,40.32,85.33,1,Yes,1,Right_Discount,0,Technical Error
429,50,Female,Mobile,23.63,2,13,1,1,21.81,21.8,1,Yes,1,Right_Discount,3,Interested
430,47,Male,Tablet,19.67,13,2,0,1,21.33,7.84,1,Yes,1,Right_Discount,0,Technical Error
431,54,Male,Mobile,4.39,4,11,0,0,3.1,68.67,1,Yes,1,Right_Discount,1,Interested
432,40,Female,Mobile,11.84,18,11,1,0,16.07,3,1,Yes,0,Others,4,Interested
433,27,Male,Mobile,5.03,16,14,1,1,6.1,85.91,1,Yes,0,Others,9,Interested
434,22,Female,Desktop,26.56,10,3,0,1,22.7,82.55,1,Yes,0,Others,1,Interested
435,53,Male,Desktop,22.74,2,0,0,0,31.25,79.37,1,Yes,0,Others,0,Technical Error
436,51,Female,Unknown,22.97,14,9,0,0,33.79,55.24,1,Yes,1,Right_Discount,9,Interested
437,48,Male,Tablet,19.92,2,0,1,1,15.71,97.35,1,Yes,1,Right_Discount,9,Interested
438,27,Male,Mobile,15.7,18,1,1,1,10.78,45.84,1,Yes,1,Right_Discount,9,Interested
439,36,Female,Desktop,5.35,1,5,0,0,7.13,98.65,1,Yes,0,Others,9,Interested
440,49,Male,Desktop,10.56,13,13,1,0,11.43,88.19,1,Yes,0,Others,8,Interested
441,18,Female,Mobile,4.97,6,12,1,0,6.88,12.65,1,Yes,1,Right_Discount,1,Interested
442,22,Male,Mobile,22.02,17,13,0,0,18.66,89.49,1,Yes,0,Others,9,Interested
443,21,Male,Tablet,5.65,17,11,0,0,6.11,30.49,1,Yes,1,Right_Discount,3,Interested
444,33,Male,Tablet,21.36,11,0,0,1,23.01,76.83,1,Yes,1,Right_Discount,2,Interested
445,41,Female,Tablet,21.08,6,11,0,0,14.51,0.02,1,Yes,1,Right_Discount,0,Technical Error
446,33,Female,Tablet,14.32,3,8,0,1,21.36,27.58,1,Yes,1,Right_Discount,7,Interested
447,19,Female,Mobile,4.92,14,7,1,0,5.73,75.84,1,Yes,0,Others,0,Technical Error
448,45,Female,Desktop,10.13,6,1,0,0,11.79,97.23,1,Yes,1,Right_Discount,7,Interested
449,49,Female,Mobile,10.28,17,13,0,0,8.19,17.1,1,Yes,1,Right_Discount,0,Technical Error
450,44,Male,Tablet,21.31,3,1,1,0,24.51,45.94,1,Yes,1,Right_Discount,5,Interested
451,37,Male,Unknown,4.3,17,7,1,0,5.73,58.72,1,Yes,0,Others,3,Interested
452,41,Female,Mobile,25.04,19,11,0,0,32.89,95.26,1,Yes,1,Right_Discount,2,Interested
453,29,Male,Mobile,23.07,18,10,0,1,32.75,45.33,1,Yes,0,Others,0,Technical Error
454,52,Male,Mobile,6.4,5,7,0,0,4.15,93.35,1,Yes,1,Right_Discount,9,Interested
455,50,Male,Mobile,21.86,15,0,0,0,14.93,97.82,1,Yes,1,Right_Discount,0,Technical Error
456,50,Male,Desktop,20.39,3,13,1,0,24.68,94.16,1,Yes,0,Others,6,Interested
457,54,Female,Desktop,22.7,8,4,1,0,29.69,74.87,1,Yes,1,Right_Discount,5,Interested
458,29,Male,Mobile,6.48,7,14,0,0,7.61,12.62,1,Yes,1,Right_Discount,2,Interested
459,20,Female,Desktop,5.57,18,10,1,0,3.58,60.24,1,Yes,1,Right_Discount,1,Interested
460,18,Female,Desktop,7.86,10,1,1,0,8.61,75.35,1,Yes,1,Right_Discount,9,Interested
0,50,Male,Mobile,11.61,10,0,0,1,14.49,95.49,1,Yes,1,Right_Discount,2,Interested
462,57,Female,Mobile,24.02,19,2,1,1,15.3,77.8,1,Yes,1,Right_Discount,7,Interested
463,27,Male,Desktop,22.4,1,14,0,1,12.45,53.89,1,Yes,1,Right_Discount,6,Interested
464,46,Male,Desktop,27.84,2,12,1,1,21.01,20.52,1,Yes,0,Others,6,Interested
465,30,Male,Mobile,2.7,1,2,0,1,1.6,45.71,1,Yes,1,Right_Discount,4,Interested
466,29,Female,Desktop,1.34,9,12,0,1,0.87,63.83,1,Yes,1,Right_Discount,9,Interested
467,48,Female,Mobile,21.28,15,9,0,1,14.97,32.46,1,Yes,1,Right_Discount,2,Interested
468,19,Female,Mobile,9.1,18,8,1,1,9.38,45.65,1,Yes,0,Others,0,Technical Error
469,52,Male,Mobile,10.69,18,9,1,0,7.01,1.74,1,Yes,1,Right_Discount,0,Technical Error
470,40,Male,Mobile,16.86,7,0,1,1,18.62,87.9,1,Yes,1,Right_Discount,5,Interested
0,34,Male,Desktop,3.97,0,10,0,1,3.14,3.48,1,Yes,1,Right_Discount,3,Interested
472,43,Female,Tablet,19.64,18,1,1,1,15.92,40.93,1,Yes,0,Others,6,Interested
473,25,Male,Mobile,10.43,19,8,1,1,15.3,51.1,1,Yes,1,Right_Discount,9,Interested
474,46,Male,Mobile,19.35,5,13,0,0,25.25,97.24,1,Yes,0,Others,9,Interested
475,43,Female,Desktop,25.19,0,4,0,1,23.28,93.52,1,Yes,0,Others,9,Interested
476,27,Female,Desktop,0,18,8,0,0,5.65,64.64,1,Yes,1,Right_Discount,0,Technical Error
477,43,Female,Desktop,28,13,5,1,1,17.21,58.41,1,Yes,1,Right_Discount,5,Interested
478,51,Male,Desktop,16.39,5,9,0,1,22.04,36.66,1,Yes,0,Others,6,Interested
479,58,Male,Mobile,27.76,15,9,0,0,13.99,4.11,1,Yes,1,Right_Discount,0,Technical Error
480,24,Male,Desktop,7.02,19,2,1,0,4.52,26.77,1,Yes,0,Others,1,Interested
481,21,Female,Mobile,18.53,11,7,1,0,19.16,84.77,1,Yes,1,Right_Discount,8,Interested
482,28,Female,Mobile,12.71,9,12,1,1,8.75,64.83,1,Yes,0,Others,8,Interested
483,46,Female,Mobile,23.45,16,8,0,0,26.56,81.44,1,Yes,0,Others,5,Interested
484,53,Female,Mobile,18.57,11,1,0,0,9.35,83.7,1,Yes,1,Right_Discount,3,Interested
485,42,Male,Tablet,15.34,2,8,1,0,9.18,6.22,1,Yes,0,Others,6,Interested
486,38,Male,Desktop,27.48,8,3,0,0,34.75,33.71,1,Yes,1,Right_Discount,4,Interested
487,53,Male,Mobile,11.94,5,7,0,0,12.85,67.6,1,Yes,0,Others,2,Interested
488,27,Male,Mobile,7.38,11,4,1,0,3.83,85.31,1,Yes,0,Others,3,Interested
489,54,Male,Mobile,18.63,11,12,1,0,13.15,80.14,1,Yes,1,Right_Discount,1,Interested
490,26,Male,Mobile,19.1,9,5,0,1,14.11,42.21,1,Yes,0,Others,5,Interested
491,41,Male,Desktop,13.73,11,3,1,0,18.52,93.21,1,Yes,0,Others,2,Interested
492,52,Male,Tablet,15.11,5,4,0,1,16.36,30.07,1,Yes,1,Right_Discount,6,Interested
493,52,Female,Tablet,28.83,9,11,1,0,30.02,37.58,1,Yes,0,Others,3,Interested
494,53,Female,Desktop,22.25,1,0,1,1,13.05,18.14,1,Yes,0,Others,7,Interested
495,35,Male,Desktop,4.21,10,14,0,0,4.87,22.69,1,Yes,0,Others,0,Technical Error
496,56,Female,Mobile,7.15,8,11,0,0,4.69,0.87,1,Yes,0,Others,8,Interested
497,49,Male,Mobile,29.29,19,2,0,1,0,30.85,1,Yes,0,Others,2,Interested
0,41,Male,Mobile,22.07,16,13,1,1,0,30.66,1,Yes,1,Right_Discount,2,Interested
499,40,Female,Mobile,27.54,13,3,0,1,36.96,6.73,1,Yes,1,Right_Discount,4,Interested
500,49,Male,Desktop,9.81,5,0,1,0,12.82,34.05,1,Yes,1,Right_Discount,9,Interested
501,54,Male,Mobile,22.51,18,12,0,1,15.53,30.14,1,Yes,0,Others,0,Technical Error
502,29,Male,Mobile,21.71,9,2,0,0,30.75,79.91,1,Yes,1,Right_Discount,2,Interested
503,30,Male,Mobile,9.55,4,3,0,0,4.8,15.62,1,Yes,0,Others,3,Interested
504,40,Male,Tablet,16.97,14,13,0,0,14.09,72.51,1,Yes,1,Right_Discount,1,Interested
505,42,Male,Mobile,19.2,7,13,0,0,10.87,13,1,Yes,1,Right_Discount,5,Interested
506,52,Male,Desktop,14.95,12,8,0,0,18.25,49.62,1,Yes,0,Others,9,Interested
507,58,Female,Desktop,24.99,7,2,0,0,25,73.64,1,Yes,1,Right_Discount,3,Interested
508,47,Female,Mobile,25.15,11,10,0,0,16.97,60.65,1,Yes,0,Others,0,Technical Error
509,34,Male,Mobile,25.67,15,2,1,1,15.02,64.59,1,Yes,0,Others,2,Interested
510,37,Female,Desktop,24.3,7,3,1,0,17.64,20.64,1,Yes,0,Others,6,Interested
511,42,Unknown,Mobile,15.15,17,8,1,0,21.52,82.74,1,Yes,0,Others,2,Interested
512,39,Male,Tablet,12.06,5,8,0,0,14.2,95.21,1,Yes,1,Right_Discount,0,Technical Error
513,30,Male,Mobile,25.11,8,0,1,1,18.64,15.44,1,Yes,0,Others,5,Interested
514,36,Male,Mobile,15.22,10,14,1,1,21.21,88.83,1,Yes,0,Others,0,Technical Error
515,53,Female,Desktop,8.14,6,7,0,1,5.18,0,1,Yes,0,Others,1,Interested
516,29,Unknown,Desktop,15.71,2,9,0,0,18.67,69.88,1,Yes,0,Others,9,Interested
517,58,Unknown,Tablet,5.11,5,12,1,0,4.73,50.67,1,Yes,1,Right_Discount,5,Interested
518,36,Female,Desktop,21.06,10,0,1,1,16.18,79.33,1,Yes,0,Others,1,Interested
519,29,Male,Tablet,10.74,3,1,1,0,8.19,4.53,1,Yes,1,Right_Discount,1,Interested
520,26,Female,Desktop,8.56,13,9,1,1,8.57,32.37,1,Yes,1,Right_Discount,3,Interested
521,24,Male,Desktop,28.74,16,0,0,1,41.14,4.75,1,Yes,0,Others,7,Interested
522,45,Male,Mobile,23.53,15,4,0,0,29.23,94.17,1,Yes,1,Right_Discount,5,Interested
523,31,Female,Mobile,23.83,2,10,1,1,27.69,17.02,1,Yes,0,Others,7,Interested
524,48,Male,Tablet,19.09,3,12,1,0,26.26,42.46,1,Yes,0,Others,3,Interested
525,36,Female,Mobile,25.34,18,14,1,1,27.12,64.14,1,Yes,0,Others,2,Interested
526,33,Female,Mobile,23.02,15,10,1,0,15.93,46.15,1,Yes,1,Right_Discount,6,Interested
527,22,Female,Mobile,18.36,5,13,0,1,27.12,53.65,1,Yes,0,Others,6,Interested
528,52,Female,Mobile,28.87,11,11,0,1,29.87,20.4,1,Yes,1,Right_Discount,1,Interested
529,29,Female,Mobile,6.56,3,12,1,0,5.35,6.7,1,Yes,0,Others,0,Technical Error
530,42,Male,Mobile,28.36,9,5,0,1,36.25,25.74,1,Yes,0,Others,7,Interested
531,38,Female,Desktop,12.64,7,1,1,1,12.18,31.72,1,Yes,0,Others,2,Interested
532,53,Female,Mobile,16.32,2,9,1,1,8.36,41.58,1,Yes,1,Right_Discount,5,Interested
533,40,Male,Mobile,4.56,15,4,1,0,3.74,29.6,1,Yes,0,Others,6,Interested
534,33,Female,Mobile,16.66,12,2,0,1,15.95,3.58,1,Yes,1,Right_Discount,7,Interested
535,56,Female,Mobile,18.72,16,6,0,0,16.34,9.46,1,Yes,0,Others,5,Interested
536,59,Male,Mobile,29.93,16,11,1,1,31.48,67.38,1,Yes,1,Right_Discount,6,Interested
537,56,Male,Desktop,29.28,16,11,1,1,20.01,6.32,1,Yes,0,Others,4,Interested
538,31,Female,Mobile,29.03,19,0,0,1,31.13,4.62,1,Yes,0,Others,2,Interested
